시군구_코드,법정동_코드,번,지,건물_명,새주소_도로_코드,새주소_본_번,새주소_부_번
강남구,논현동,103,0,쌍용아파트,서울특별시 강남구 도산대로50길,43.0,
강남구,논현동,70,13,보전빌딩,서울특별시 강남구 언주로,725.0,
강남구,논현동,76,6,담징빌딩,서울특별시 강남구 논현로142길,37.0,
강남구,논현동,235,3,논현빌라,서울특별시 강남구 봉은사로29길,6.0,8.0
강남구,논현동,213,20,도담이즈,서울특별시 강남구 논현로126길,15.0,1.0
강남구,논현동,271,23,송현,서울특별시 강남구 선릉로111길,32.0,0.0
강남구,논현동,112,21,로뎀2빌딩,서울특별시 강남구 선릉로131길,12.0,
강남구,논현동,218,25,MO,서울특별시 강남구 언주로,627.0,0.0
강남구,논현동,264,4,그린빌비동,서울특별시 강남구 선릉로119길,33.0,
강남구,논현동,164,7,ELECTRO MART,서울특별시 강남구 강남대로,512.0,
강남구,논현동,114,18,리스컴빌딩,서울특별시 강남구 언주로134길,11.0,5.0
강남구,논현동,9,19,예진빌딩,서울특별시 강남구 논현로149길,13.0,0.0
강남구,논현동,22,0,논현아파트 106동,서울특별시 강남구 강남대로146길,28.0,
강남구,논현동,259,1,' 꿈 드림,서울특별시 강남구 언주로124길,28.0,0.0
강남구,논현동,59,9,논현동빌딩,서울특별시 강남구 논현로150길,7.0,0.0
강남구,논현동,268,2,정승현건물,서울특별시 강남구 선릉로115길,3.0,0.0
강남구,논현동,260,13,논현동연립주택,서울특별시 강남구 학동로42길,45.0,0.0
강남구,논현동,225,1,강남교회,서울특별시 강남구 봉은사로37길,50.0,
강남구,논현동,159,3,수강한의원,서울특별시 강남구 학동로6길,42.0,
강남구,논현동,166,7,호전빌딩,서울특별시 강남구 강남대로122길,24.0,
강남구,논현동,80,13,프라임아파트,서울특별시 강남구 도산대로30길,56.0,
강남구,논현동,24,11,알파임하우스Ⅱ 101동,서울특별시 강남구 학동로11길,29.0,
강남구,논현동,268,0,삼성베스트빌,서울특별시 강남구 봉은사로51길,32.0,0.0
강남구,논현동,52,9,논현동 52-9 단독주택,서울특별시 강남구 강남대로132길,20.0,0.0
강남구,논현동,10,26,꾸욱꾸욱 빌딩,서울특별시 강남구 도산대로16길,13.0,16.0
강남구,논현동,29,8,파이라이트 빌딩,서울특별시 강남구 학동로25길,31.0,0.0
강남구,논현동,29,9,299south,서울특별시 강남구 학동로25길,35.0,0.0
강남구,논현동,73,1,엠앤더블유빌딩(M&N),서울특별시 강남구 논현로146길,16.0,0.0
강남구,논현동,4,11,J'one,서울특별시 강남구 논현로149길,78.0,0.0
강남구,논현동,252,0,논현 라폴리움,서울특별시 강남구 학동로46길,32.0,
강남구,논현동,105,0,동현아파트 제5동,서울특별시 강남구 언주로146길,18.0,0.0
강남구,논현동,95,19,주)엠디스페이스,서울특별시 강남구 선릉로145길,20.0,0.0
강남구,논현동,242,45,논현 더라움,서울특별시 강남구 선릉로127길,5.0,6.0
강남구,논현동,163,18,우영빌딩,서울특별시 강남구 학동로4길,50.0,0.0
강남구,논현동,7,4,큐빅타워,서울특별시 강남구 도산대로,170.0,
강남구,논현동,24,11,알파임하우스Ⅱ 102동,서울특별시 강남구 학동로11길,29.0,
강남구,논현동,270,35,아이리스논현,서울특별시 강남구 봉은사로47길,16.0,
강남구,논현동,261,0,현대인텔렉스빌딩,서울특별시 강남구 언주로,620.0,
강남구,논현동,37,10,성암2,서울특별시 강남구 논현로131길,8.0,0.0
강남구,논현동,67,27,빌딩 모노폴 (Building Monopole),서울특별시 강남구 도산대로34길,22.0,
강남구,논현동,236,6,우정타워,서울특별시 강남구 봉은사로,227.0,
강남구,논현동,179,1,신혼빌라,서울특별시 강남구 논현로115길,51.0,0.0
강남구,논현동,44,6,은탑리더스 카운티,서울특별시 강남구 학동로9길,15.0,0.0
강남구,논현동,30,10,마노디앤디빌딩,서울특별시 강남구 논현로139길,24.0,
강남구,논현동,192,15,휴먼스페이스주상복합아파트,서울특별시 강남구 논현로111길,3.0,
강남구,논현동,142,3,자생한방병원,서울특별시 강남구 강남대로,536.0,
강남구,논현동,114,20,캔버스엔하우스,서울특별시 강남구 언주로134길,11.0,0.0
강남구,논현동,247,1,아나하,서울특별시 강남구 학동로44길,18.0,9.0
강남구,논현동,236,11,두남빌딩,서울특별시 강남구 봉은사로,219.0,
강남구,논현동,41,15,에스톤하우스,서울특별시 강남구 학동로11길,22.0,0.0
강남구,논현동,136,34,동우,서울특별시 강남구 강남대로128길,70.0,
강남구,논현동,22,0,논현아파트 제105동,서울특별시 강남구 강남대로146길,28.0,
강남구,논현동,65,1,케이엠빌딩(KM)빌딩,서울특별시 강남구 논현로150길,14.0,0.0
강남구,논현동,78,17,제이피 스페이스,서울특별시 강남구 학동로33길,33.0,
강남구,논현동,261,8,현대 넥서스 아파트,서울특별시 강남구 학동로42길,60.0,
강남구,논현동,173,9,샤인빌리지,서울특별시 강남구 봉은사로11길,59.0,
강남구,논현동,149,33,더 스마트 빌리지,서울특별시 강남구 논현로123길,54.0,0.0
강남구,논현동,46,3,요진 보네르,서울특별시 강남구 학동로5길,20.0,
강남구,논현동,73,13,스케이프7313,서울특별시 강남구 도산대로30길,29.0,5.0
강남구,논현동,107,44,우민아파트,서울특별시 강남구 언주로136길,21.0,0.0
강남구,논현동,205,0,논현동주차빌딩,서울특별시 강남구 논현로111길,49.0,0.0
강남구,논현동,85,14,아이소이빌딩,서울특별시 강남구 언주로133길,21.0,
강남구,논현동,278,4,선정릉역 모아엘가 퍼스트 홈,서울특별시 강남구 봉은사로,333.0,0.0
강남구,논현동,37,12,Louvre,서울특별시 강남구 논현로133길,7.0,0.0
강남구,논현동,233,25,유정빌딩,서울특별시 강남구 봉은사로29길,8.0,0.0
강남구,논현동,125,10,RICH VILL,서울특별시 강남구 강남대로128길,65.0,
강남구,논현동,89,11,익성논현,서울특별시 강남구 학동로,229.0,0.0
강남구,논현동,35,18,시온타워,서울특별시 강남구 논현로135길,10.0,
강남구,논현동,92,0,SB타워,서울특별시 강남구 도산대로,318.0,
강남구,논현동,185,10,논현빌2,서울특별시 강남구 강남대로116길,35.0,0.0
강남구,논현동,122,5,W빌딩,서울특별시 강남구 학동로4길,7.0,0.0
강남구,논현동,207,0,학동역 이안 테라디움,서울특별시 강남구 학동로,204.0,
강남구,논현동,125,0,디자인벤처스 빌딩,서울특별시 강남구 학동로,130.0,
강남구,논현동,242,39,청운주택,서울특별시 강남구 선릉로127길,13.0,0.0
강남구,논현동,161,0,남경빌딩,서울특별시 강남구 강남대로124길,20.0,
강남구,논현동,177,0,cornerstone 177 (리빈컴퍼니 주식회사),서울특별시 강남구 논현로119길,41.0,0.0
강남구,논현동,200,7,urbanhive,서울특별시 강남구 강남대로,476.0,
강남구,논현동,79,3,캐비네 드 아난티,서울특별시 강남구 논현로136길,11.0,
강남구,논현동,136,14,라온하제,서울특별시 강남구 학동로14길,13.0,
강남구,논현동,102,7,논현동 102-7 제2종근린생활시설 (더램프주식회사),서울특별시 강남구 도산대로54길,53.0,0.0
강남구,논현동,62,3,청학아파트 에이동,서울특별시 강남구 도산대로,232.0,
강남구,논현동,180,10,논현동 180-10 근린생활시설,서울특별시 강남구 봉은사로11길,21.0,0.0
강남구,논현동,73,31,빅스테어스빌딩 주건축물제1동,서울특별시 강남구 도산대로30길,33.0,1.0
강남구,논현동,192,1,리더스빌,서울특별시 강남구 논현로113길,7.0,
강남구,논현동,140,23,E0201 빌딩,서울특별시 강남구 학동로4길,27.0,0.0
강남구,논현동,132,15,논현동 132-15 공동주택,서울특별시 강남구 논현로123길,24.0,0.0
강남구,논현동,194,3,보경빌딩,서울특별시 강남구 논현로111길,46.0,0.0
강남구,논현동,196,0,거평프리-젠아파트,서울특별시 강남구 강남대로112길,41.0,
강남구,논현동,44,5,꼼비빌딩,서울특별시 강남구 학동로9길,13.0,
강남구,논현동,74,0,파티오세븐,서울특별시 강남구 논현로,736.0,
강남구,논현동,139,1,서경,서울특별시 강남구 학동로12길,16.0,
강남구,논현동,73,37,논현동 73-37 제2종근린생활시설,서울특별시 강남구 논현로142길,25.0,0.0
강남구,논현동,277,36,이안 논현,서울특별시 강남구 봉은사로,307.0,0.0
강남구,논현동,83,15,JK빌딩,서울특별시 강남구 언주로135길,15.0,0.0
강남구,논현동,157,2,원파인메이,서울특별시 강남구 봉은사로21길,57.0,16.0
강남구,논현동,22,0,논현아파트제106동,서울특별시 강남구 강남대로146길,28.0,
강남구,논현동,29,7,메리힐,서울특별시 강남구 학동로25길,27.0,0.0
강남구,논현동,192,3,논현동 프라임아파트,서울특별시 강남구 논현로113길,5.0,0.0
강남구,논현동,136,16,Seop house,서울특별시 강남구 학동로14길,17.0,0.0
강남구,논현동,86,6,마루빌딩,서울특별시 강남구 논현로132길,9.0,
강남구,논현동,167,4,SY167,서울특별시 강남구 봉은사로1길,42.0,10.0
강남구,논현동,66,24,파티오나인,서울특별시 강남구 논현로,742.0,
강남구,논현동,43,3,브라운스톤 로얄스위트 논현,서울특별시 강남구 학동로11길,13.0,0.0
강남구,논현동,251,6,논현동 근린생활시설,서울특별시 강남구 학동로44길,29.0,
강남구,논현동,65,4,지안빌딩,서울특별시 강남구 논현로150길,20.0,0.0
강남구,논현동,118,5,하나빌딩,서울특별시 강남구 선릉로131길,9.0,
강남구,논현동,258,0,논현두산위브아파트(2단지),서울특별시 강남구 언주로122길,25.0,0.0
강남구,논현동,213,15,JH빌딩,서울특별시 강남구 논현로128길,16.0,2.0
강남구,논현동,242,21,삼아프라자,서울특별시 강남구 선릉로129길,3.0,6.0
강남구,논현동,73,0,ARC 73,서울특별시 강남구 도산대로30길,27.0,0.0
강남구,논현동,102,8,크레인빌,서울특별시 강남구 도산대로54길,55.0,
강남구,논현동,222,14,가감빌딩,서울특별시 강남구 봉은사로29길,44.0,2.0
강남구,논현동,133,21,라브아,서울특별시 강남구 논현로123길,36.0,
강남구,논현동,107,35,성현빌딩,서울특별시 강남구 언주로136길,11.0,
강남구,논현동,22,0,논현아파트 제101동,서울특별시 강남구 강남대로146길,28.0,0.0
강남구,논현동,105,0,동현아파트 1동,서울특별시 강남구 언주로146길,18.0,
강남구,논현동,94,22,모두가행복한연세병원,서울특별시 강남구 선릉로,751.0,
강남구,논현동,175,25,승재빌라,서울특별시 강남구 논현로115길,4.0,1.0
강남구,논현동,240,0,영서빌딩,서울특별시 강남구 학동로,322.0,
강남구,논현동,12,12,크림빌딩,서울특별시 강남구 도산대로12길,18.0,
강남구,논현동,256,1,피터폴앤메리,서울특별시 강남구 선릉로121길,47.0,
강남구,논현동,40,5,논현공공복합청사,서울특별시 강남구 논현로131길,40.0,0.0
강남구,논현동,195,1,논현 e-편한세상,서울특별시 강남구 봉은사로11길,12.0,
강남구,논현동,242,25,인투빌딩,서울특별시 강남구 선릉로129길,3.0,8.0
강남구,논현동,202,9,리체힐 신논현 오피스텔 B동,서울특별시 강남구 봉은사로,123.0,
강남구,논현동,94,0,논현동 94 업무시설(세정빌딩),서울특별시 강남구 도산대로,334.0,
강남구,논현동,6,1,디와이빌딩,서울특별시 강남구 도산대로,146.0,0.0
강남구,논현동,83,12,논현동 83-12 제2종근린생활시설 (고정욱),,,
강남구,논현동,62,3,청학아파트 비이동,서울특별시 강남구 도산대로,232.0,0.0
강남구,논현동,194,6,Urban Gray,서울특별시 강남구 논현로111길,42.0,0.0
강남구,논현동,138,9,월드쉐르빌,서울특별시 강남구 강남대로124길,51.0,0.0
강남구,논현동,118,15,다른타워,서울특별시 강남구 학동로,335.0,
강남구,논현동,202,10,리체힐 신논현 오피스텔A동,서울특별시 강남구 봉은사로,123.0,0.0
강남구,논현동,212,13,논현동월드메르디앙,서울특별시 강남구 학동로38길,22.0,0.0
강남구,논현동,211,14,싸이칸타워,서울특별시 강남구 언주로,637.0,
강남구,논현동,105,0,동현아파트 제3동,서울특별시 강남구 언주로146길,18.0,
강남구,논현동,105,4,논현동 한진 로즈힐 아파트,서울특별시 강남구 도산대로46길,21.0,
강남구,논현동,18,2,렉스 관광호텔,서울특별시 강남구 강남대로,588.0,
강남구,논현동,61,3,엠포리아 빌딩,서울특별시 강남구 도산대로,220.0,
강남구,논현동,156,27,N15627,서울특별시 강남구 학동로26길,54.0,0.0
강남구,논현동,219,8,예랑,서울특별시 강남구 학동로38길,42.0,0.0
강남구,논현동,77,28,코드컴사옥,서울특별시 강남구 도산대로38길,48.0,0.0
강남구,논현동,249,6,논현로얄팰리스,서울특별시 강남구 언주로,626.0,
강남구,논현동,182,6,우림빌,서울특별시 강남구 강남대로120길,16.0,
강남구,논현동,109,28,다온빌딩,서울특별시 강남구 선릉로135길,12.0,0.0
강남구,논현동,68,2,대청,서울특별시 강남구 언주로147길,33.0,0.0
강남구,논현동,35,1,논현동 연립주택,서울특별시 강남구 도산대로26길,46.0,0.0
강남구,논현동,216,3,히아 빌딩,서울특별시 강남구 논현로,650.0,1.0
강남구,논현동,192,5,언주힐,서울특별시 강남구 논현로,609.0,0.0
강남구,논현동,277,21,재인빌딩,서울특별시 강남구 봉은사로,315.0,0.0
강남구,논현동,271,7,논현동 다세대주택,서울특별시 강남구 봉은사로47길,23.0,
강남구,논현동,153,9,논현동 153-9 단독주택 (강돈웅),서울특별시 강남구 학동로18길,59.0,0.0
강남구,논현동,198,8,논현동 근생주택,서울특별시 강남구 강남대로114길,16.0,
강남구,논현동,254,27,영림빌딩,서울특별시 강남구 선릉로121길,5.0,0.0
강남구,논현동,277,12,경복빌라,서울특별시 강남구 선릉로111길,27.0,
강남구,논현동,217,37,K업무시설,서울특별시 강남구 학동로38길,34.0,2.0
